"activity" "mean" "st.dev" "subject"
"SITTING" -0.634722077677964 0.557147242068906 17
"SITTING" -0.632796499241607 0.56467130885583 17
"SITTING" -0.646215727260232 0.55447143194464 17
"SITTING" -0.657930534520536 0.539284645910899 17
"SITTING" -0.649669281668929 0.545880805723511 17
"SITTING" -0.653722624761786 0.54904213743225 17
"SITTING" -0.653204467100893 0.549428877769469 17
"SITTING" -0.648306342101786 0.557257693440762 17
"SITTING" -0.641024620815179 0.56451608173596 17
"SITTING" -0.653297157043571 0.552778622477634 17
"SITTING" -0.655106234739464 0.552445323672556 17
"SITTING" -0.652899866796786 0.557472666819196 17
"SITTING" -0.650962619238214 0.555672634493899 17
"SITTING" -0.652305368296964 0.553420406173595 17
"SITTING" -0.648540355794464 0.559905037450594 17
"SITTING" -0.613860987532643 0.545137738507785 17
"SITTING" -0.631245569790893 0.554055301534145 17
"SITTING" -0.635936675912679 0.551392438972052 17
"SITTING" -0.641864008277321 0.536264638939261 17
"SITTING" -0.653188662130893 0.52948474521121 17
"SITTING" -0.646403413426607 0.5359774494372 17
"SITTING" -0.640209165392321 0.556499854265675 17
"SITTING" -0.655586546360179 0.549124176004542 17
"SITTING" -0.650752357086429 0.548615551395028 17
"SITTING" -0.655057809219911 0.543438769407368 17
"SITTING" -0.656611401483929 0.53916838779181 17
"SITTING" -0.655358738528214 0.54078018651298 17
"SITTING" -0.649737796527679 0.547179453742474 17
"SITTING" -0.659196492501786 0.540508535874993 17
"SITTING" -0.658271437052857 0.536799648071279 17
"SITTING" -0.646107033765 0.556278270711005 17
"SITTING" -0.654460225227143 0.537788344353043 17
"LAYING" -0.573264387219464 0.516674390227859 17
"LAYING" -0.607327444676554 0.54206726621384 17
"LAYING" -0.622319726432393 0.567970929875819 17
"LAYING" -0.6359234800375 0.558076321239166 17
"LAYING" -0.637150267667679 0.556621732680625 17
"LAYING" -0.645840144408571 0.552950952518237 17
"LAYING" -0.625920599884643 0.564708172823097 17
"LAYING" -0.640198683640893 0.547406287615441 17
"LAYING" -0.645426067847143 0.535887438714443 17
"LAYING" -0.636772847990536 0.541941182422549 17
"LAYING" -0.641620521988571 0.539469326914653 17
"LAYING" -0.645251969189071 0.546206919930753 17
"LAYING" -0.647142594313393 0.53637786686414 17
"LAYING" -0.626751702608329 0.520778320111464 17
"LAYING" -0.593136922377143 0.510113611186403 17
"LAYING" -0.59858789792375 0.507962368043883 17
"LAYING" -0.614567836584286 0.53145869968648 17
"LAYING" -0.62410082804375 0.552416563434674 17
"LAYING" -0.635204565106429 0.541468220717671 17
"LAYING" -0.635127064370714 0.551735816403118 17
"LAYING" -0.629655637236036 0.552181055173534 17
"LAYING" -0.634470170870179 0.543514635808508 17
"LAYING" -0.640673765310179 0.54226184392831 17
"LAYING" -0.630035438358036 0.560246412333029 17
"LAYING" -0.629557817623929 0.556193205816535 17
"LAYING" -0.6313561491125 0.552713981246476 17
"LAYING" -0.63493708242875 0.535781951891554 17
"LAYING" -0.635445209894107 0.540453700810733 17
"LAYING" -0.635064878491964 0.551083378333753 17
"LAYING" -0.638415419717857 0.54824858550937 17
"LAYING" -0.633294854717321 0.551475454423209 17
"LAYING" -0.627877531790679 0.551722233250132 17
"LAYING" -0.648149586082143 0.532905471917893 17
"LAYING" -0.645181991172143 0.540268432163633 17
"LAYING" -0.628154214965429 0.521273142568694 17
"WALKING" -0.422903031636964 0.489900432907857 17
"WALKING" -0.391767640886429 0.480934843689074 17
"WALKING" -0.388423841490179 0.476191809525321 17
"WALKING" -0.38844904506 0.470515993147466 17
"WALKING" -0.40929048779775 0.470927009668996 17
"WALKING" -0.387308333688571 0.473138451687677 17
"WALKING" -0.381525428347321 0.480352094458108 17
"WALKING" -0.383225741333732 0.476244011768103 17
"WALKING" -0.388059532829107 0.472925770084291 17
"WALKING" -0.39577990673125 0.478763219787493 17
"WALKING" -0.395297272207321 0.476849769286775 17
"WALKING" -0.39843991615625 0.474491541481516 17
"WALKING" -0.391000403167375 0.471798659312207 17
"WALKING" -0.3770904976791 0.470890200091549 17
"WALKING" -0.373986168596071 0.476969252929867 17
"WALKING" -0.392252946961429 0.482000622091197 17
"WALKING" -0.390033559363179 0.482615597015399 17
"WALKING" -0.413065406985268 0.480352991325231 17
"WALKING" -0.396437408364643 0.477694304985667 17
"WALKING" -0.405810457751071 0.47323605562386 17
"WALKING" -0.398037677656607 0.470514657763321 17
"WALKING" -0.402166689254464 0.478984492430449 17
"WALKING" -0.398307444676964 0.468637247005367 17
"WALKING" -0.36362161918625 0.468263365105283 17
"WALKING" -0.372142066052679 0.466504700296747 17
"WALKING" -0.377984050753393 0.461951076115531 17
"WALKING" -0.371680650454464 0.471921163014494 17
"WALKING" -0.37619025576125 0.478418298522185 17
"WALKING" -0.381679513617054 0.471142406385452 17
"WALKING" -0.383689801757482 0.465377641542123 17
"WALKING" -0.377078048540714 0.469166992616508 17
"WALKING" -0.381925362510857 0.478821128324719 17
"WALKING_DOWNSTAIRS" -0.415946492311125 0.47384213282486 17
"WALKING_DOWNSTAIRS" -0.420616398575 0.481856001032867 17
"WALKING_DOWNSTAIRS" -0.424267646340625 0.468918224847642 17
"WALKING_DOWNSTAIRS" -0.407740940517357 0.480731649116761 17
"WALKING_DOWNSTAIRS" -0.398059424825982 0.478630127111021 17
"WALKING_DOWNSTAIRS" -0.409558038882482 0.477776934163254 17
"WALKING_DOWNSTAIRS" -0.416056886302789 0.474904099773923 17
"WALKING_DOWNSTAIRS" -0.386629419507679 0.473139379217206 17
"WALKING_UPSTAIRS" -0.406108247285714 0.488616888150397 17
"WALKING_UPSTAIRS" -0.424919959080714 0.480344457903968 17
"WALKING_UPSTAIRS" -0.406046111827321 0.479308338952332 17
"WALKING_UPSTAIRS" -0.395498981788036 0.463297844630852 17
"WALKING_UPSTAIRS" -0.404232698089464 0.473140599825852 17
"WALKING_UPSTAIRS" -0.401121353131211 0.465058240846142 17
"WALKING_UPSTAIRS" -0.430956392906964 0.485804296164486 17
"WALKING_UPSTAIRS" -0.428698101117143 0.485267194412405 17
"WALKING_DOWNSTAIRS" -0.348078424768214 0.487817503611161 17
"WALKING_DOWNSTAIRS" -0.373045119448929 0.49215401032744 17
"WALKING_DOWNSTAIRS" -0.376416876303161 0.490756406229689 17
"WALKING_DOWNSTAIRS" -0.362217316445714 0.479916499552769 17
"WALKING_DOWNSTAIRS" -0.349881054645536 0.468290283653977 17
"WALKING_DOWNSTAIRS" -0.337253716280357 0.481601505281523 17
"WALKING_DOWNSTAIRS" -0.35577600717125 0.477988777553582 17
"WALKING_DOWNSTAIRS" -0.369380264194375 0.476868643326808 17
"WALKING_UPSTAIRS" -0.38879628845125 0.486916270020413 17
"WALKING_UPSTAIRS" -0.403748895616786 0.489829574125107 17
"WALKING_UPSTAIRS" -0.375848868367321 0.47942046332298 17
"WALKING_UPSTAIRS" -0.369790471161786 0.471797636437591 17
"WALKING_UPSTAIRS" -0.392745031887857 0.471049788933012 17
"WALKING_UPSTAIRS" -0.391993274427321 0.474366348208057 17
"WALKING_UPSTAIRS" -0.411153749061429 0.472326990623752 17
"WALKING_UPSTAIRS" -0.427805205762407 0.489570272704558 17
"WALKING_DOWNSTAIRS" -0.307815225995179 0.483320086327923 17
"WALKING_DOWNSTAIRS" -0.292316797490536 0.479933992507918 17
"WALKING_DOWNSTAIRS" -0.305856091882125 0.481894880469282 17
"WALKING_DOWNSTAIRS" -0.287813067438893 0.465464740469197 17
"WALKING_DOWNSTAIRS" -0.307089158615304 0.483666388634446 17
"WALKING_DOWNSTAIRS" -0.307205625445 0.485053870698562 17
"WALKING_DOWNSTAIRS" -0.317490549488696 0.491764835101003 17
"WALKING_UPSTAIRS" -0.377028809282321 0.476882302630731 17
"WALKING_UPSTAIRS" -0.354816216864821 0.474127467227553 17
"WALKING_UPSTAIRS" -0.34993897766625 0.46030311227386 17
"WALKING_UPSTAIRS" -0.375245863103214 0.462295027342047 17
"WALKING_UPSTAIRS" -0.367653814960661 0.472292196728012 17
"WALKING_UPSTAIRS" -0.364416872276786 0.469762163316693 17
"WALKING_UPSTAIRS" -0.395945278949196 0.477044778448802 17
"WALKING_UPSTAIRS" -0.403039461075464 0.478087767789211 17
"STANDING" -0.583907080417714 0.545490699622914 17
"STANDING" -0.629999191206071 0.512707643843766 17
"STANDING" -0.633575242517321 0.533137065406849 17
"STANDING" -0.641762441133214 0.544116589863191 17
"STANDING" -0.649509501169821 0.542571011890128 17
"STANDING" -0.646352170952143 0.547615753401809 17
"STANDING" -0.650010392893036 0.536921708298293 17
"STANDING" -0.648464311805714 0.538213393189135 17
"STANDING" -0.652362381099286 0.530008671748821 17
"STANDING" -0.643568666798518 0.54253780203525 17
"STANDING" -0.651689716071786 0.539853912947507 17
"STANDING" -0.655288403343643 0.537234622420344 17
"STANDING" -0.650019641505179 0.542284569492191 17
"STANDING" -0.651398058640179 0.550598379058828 17
"STANDING" -0.659392729623214 0.537291869243145 17
"STANDING" -0.65700101900875 0.53889164568664 17
"STANDING" -0.656423641435536 0.536980789788575 17
"STANDING" -0.581043990682804 0.548196079068078 17
"STANDING" -0.632586401387143 0.558846810501206 17
"STANDING" -0.655363412011607 0.539401523095672 17
"STANDING" -0.648407995609393 0.539937597060545 17
"STANDING" -0.643464487719286 0.544528784311885 17
"STANDING" -0.655089959600821 0.534801171191326 17
"STANDING" -0.662184536513393 0.524912285773775 17
"STANDING" -0.658951017164143 0.526738107994658 17
"STANDING" -0.646910348895 0.540928657501547 17
"STANDING" -0.649579816225661 0.544252682148426 17
"STANDING" -0.646766168265696 0.543509788534022 17
"STANDING" -0.639508773247321 0.552981782306779 17
"STANDING" -0.648858845837982 0.538865496054211 17
"STANDING" -0.646345280640357 0.540681852978047 17
"STANDING" -0.655104107022041 0.526246178172455 17
"STANDING" -0.65479897817 0.531771373642353 17
"STANDING" -0.660797443649821 0.527277939561052 17
"STANDING" -0.650717433446964 0.532286596985861 17
"SITTING" -0.601422184426607 0.541161085005478 17
"SITTING" -0.635333991487857 0.551966442682759 17
"SITTING" -0.645127452892696 0.542049666196682 17
"SITTING" -0.648392540293929 0.520055058310106 17
"SITTING" -0.650946071330536 0.51190920619582 17
"SITTING" -0.647538173741964 0.519390522578016 17
"SITTING" -0.651176725360964 0.528186860141527 17
"SITTING" -0.6494394370125 0.541425759758927 17
"SITTING" -0.642452221997143 0.551557297123641 17
"SITTING" -0.654802379874464 0.546981354567737 17
"SITTING" -0.660378068421964 0.548719254298232 17
"SITTING" -0.650885518230375 0.549481979046647 17
"SITTING" -0.653518643063536 0.539846252740512 17
"SITTING" -0.647363471207143 0.543512913793167 17
"SITTING" -0.66105158299875 0.545781822399004 17
"SITTING" -0.657341382804107 0.532153108477844 17
"SITTING" -0.602736977068929 0.524905457521901 17
"SITTING" -0.630618057917321 0.55119920142314 17
"SITTING" -0.646122213442321 0.545033145568964 17
"SITTING" -0.651030240226607 0.530063179755236 17
"SITTING" -0.644854481778393 0.547038204704565 17
"SITTING" -0.644555035769089 0.557394825323295 17
"SITTING" -0.630670655852679 0.567069251641032 17
"SITTING" -0.637344331763732 0.555533025080313 17
"SITTING" -0.635042192998357 0.561717342702792 17
"SITTING" -0.650970356258875 0.545164711564054 17
"SITTING" -0.647469497417036 0.54991745267916 17
"SITTING" -0.647905052504643 0.54861454107135 17
"SITTING" -0.658743192315893 0.540145737174542 17
"SITTING" -0.65067551616875 0.548046240321122 17
"SITTING" -0.646499587251607 0.553884322700134 17
"LAYING" -0.528307606564107 0.528236914497956 17
"LAYING" -0.591318149780357 0.514413173838287 17
"LAYING" -0.614211170618321 0.508344552963324 17
"LAYING" -0.634590758010893 0.516012537583007 17
"LAYING" -0.637243966680357 0.529217692937763 17
"LAYING" -0.644788377096143 0.534833390443199 17
"LAYING" -0.636145993381429 0.548750971441534 17
"LAYING" -0.639821054467054 0.541946236406291 17
"LAYING" -0.644057802946607 0.548323819772084 17
"LAYING" -0.644494712668214 0.544152050157205 17
"LAYING" -0.640342335389214 0.543376726470111 17
"LAYING" -0.641334728652857 0.546707797252243 17
"LAYING" -0.630254749067321 0.557763669081316 17
"LAYING" -0.639810874466429 0.546774794715892 17
"LAYING" -0.631577880773571 0.553011895673537 17
"LAYING" -0.605895110205179 0.52886601115227 17
"LAYING" -0.631480070809375 0.510758017672496 17
"LAYING" -0.651510551612929 0.515999053909175 17
"LAYING" -0.648240901293134 0.552454366014962 17
"LAYING" -0.643475050845804 0.553076556771201 17
"LAYING" -0.638617578892411 0.557431829268868 17
"LAYING" -0.643346272664107 0.546810592262561 17
"LAYING" -0.630930057015232 0.556743591545882 17
"LAYING" -0.638856264303929 0.550140946426906 17
"LAYING" -0.641222343815946 0.545416265519329 17
"LAYING" -0.629337559878214 0.562114555512394 17
"LAYING" -0.632691008460893 0.559099148757053 17
"LAYING" -0.629287333689375 0.566528692219881 17
"LAYING" -0.635336226707857 0.56132681625446 17
"LAYING" -0.633166003515357 0.560865587923719 17
"LAYING" -0.649377618907143 0.543354462834986 17
"LAYING" -0.642110808301339 0.542480386722552 17
"LAYING" -0.627989228614089 0.568289937546513 17
"LAYING" -0.635218352120893 0.557564084607731 17
"LAYING" -0.647210365691964 0.546117542789712 17
"LAYING" -0.647785291466071 0.521605072383298 17
"WALKING" -0.402394673281071 0.469474183837538 17
"WALKING" -0.391992865554107 0.470447437358581 17
"WALKING" -0.370286620607607 0.454757302102319 17
"WALKING" -0.384628606915536 0.462456600115682 17
"WALKING" -0.389294292083857 0.467719340675229 17
"WALKING" -0.382616730055179 0.465963190219506 17
"WALKING" -0.392078005188589 0.469560114482652 17
"WALKING" -0.395854467604821 0.467937048850572 17
"WALKING" -0.404671632279625 0.474419085208925 17
"WALKING" -0.406558300521964 0.477142070140568 17
"WALKING" -0.392103944183214 0.479745210371159 17
"WALKING" -0.381565218210357 0.472622825165777 17
"WALKING" -0.386631654866429 0.458614324212091 17
"WALKING" -0.394757673296875 0.469764094537178 17
"WALKING" -0.392149031583393 0.478549808378445 17
"WALKING" -0.401227325662143 0.475887822812851 17
"WALKING" -0.38751184779297 0.470952685439942 17
"WALKING" -0.380097274991964 0.457206779995691 17
"WALKING" -0.394143555358393 0.468436981412546 17
"WALKING" -0.388155393794107 0.473570455152486 17
"WALKING" -0.387159106129786 0.472660587665627 17
"WALKING" -0.385911427753143 0.464102058103518 17
"WALKING" -0.365657439773036 0.45901214846058 17
"WALKING" -0.367578595121429 0.461094216977538 17
"WALKING" -0.376300129625357 0.457189574174994 17
"WALKING" -0.384173105159464 0.458368330400607 17
"WALKING" -0.370012847214804 0.454579057722492 17
"WALKING" -0.377953931165 0.4671820919703 17
"WALKING" -0.393116787182143 0.460952666231429 17
"WALKING_DOWNSTAIRS" -0.419541768901036 0.47912538908574 17
"WALKING_DOWNSTAIRS" -0.403910515826964 0.487181362940048 17
"WALKING_DOWNSTAIRS" -0.388775964953839 0.480898635037519 17
"WALKING_DOWNSTAIRS" -0.364390963231964 0.472069264629338 17
"WALKING_DOWNSTAIRS" -0.387978312493214 0.484118608347687 17
"WALKING_DOWNSTAIRS" -0.39813726352625 0.480845500124604 17
"WALKING_DOWNSTAIRS" -0.391951952684286 0.493718389662139 17
"WALKING_DOWNSTAIRS" -0.402103557695714 0.488965928843899 17
"WALKING_DOWNSTAIRS" -0.376621700040857 0.495524703282927 17
"WALKING_DOWNSTAIRS" -0.353497065618036 0.489655261744917 17
"WALKING_DOWNSTAIRS" -0.339734323414089 0.489356355581734 17
"WALKING_DOWNSTAIRS" -0.348983319449286 0.474568492933642 17
"WALKING_DOWNSTAIRS" -0.370015938323036 0.486561928837441 17
"WALKING_DOWNSTAIRS" -0.357284608382375 0.482517166601376 17
"WALKING_DOWNSTAIRS" -0.370486940395893 0.495591746380264 17
"WALKING_UPSTAIRS" -0.425069112693571 0.47780404514885 17
"WALKING_UPSTAIRS" -0.430380588990536 0.491601300643395 17
"WALKING_UPSTAIRS" -0.415034199099464 0.477813504338892 17
"WALKING_UPSTAIRS" -0.412053402290179 0.481889416180758 17
"WALKING_UPSTAIRS" -0.431066045214643 0.479542648776426 17
"WALKING_UPSTAIRS" -0.447956229727393 0.491344193156398 17
"WALKING_UPSTAIRS" -0.437656145079786 0.491220563159164 17
"WALKING_UPSTAIRS" -0.447157734723036 0.499815625620207 17
"WALKING_UPSTAIRS" -0.403774192852357 0.485827335908109 17
"WALKING_UPSTAIRS" -0.415187501293393 0.482014725113097 17
"WALKING_UPSTAIRS" -0.388688061884643 0.478356661332181 17
"WALKING_UPSTAIRS" -0.404895445488393 0.477492289690055 17
"WALKING_UPSTAIRS" -0.408918446697946 0.477716811016239 17
"WALKING_UPSTAIRS" -0.389790257885466 0.476438805115891 17
"WALKING_UPSTAIRS" -0.412185700549196 0.482731772698194 17
"WALKING_UPSTAIRS" -0.434203239518393 0.498969216301174 17
"WALKING_UPSTAIRS" -0.38082192793075 0.484056248195746 17
"WALKING_UPSTAIRS" -0.398704855091241 0.48981007101996 17
"WALKING_UPSTAIRS" -0.3832671207 0.475614175839444 17
"WALKING_UPSTAIRS" -0.39062989456025 0.461043411794443 17
"WALKING_UPSTAIRS" -0.410163326680054 0.472303169294526 17
"WALKING_UPSTAIRS" -0.405350086005936 0.477289607367997 17
"WALKING_UPSTAIRS" -0.39561436231375 0.468650113509311 17
"WALKING_UPSTAIRS" -0.408648519159643 0.487410330484493 17
"WALKING_DOWNSTAIRS" -0.398346238952714 0.484728350789902 17
"WALKING_DOWNSTAIRS" -0.384251732997143 0.503683820449871 17
"WALKING_DOWNSTAIRS" -0.361200015605357 0.470886171602124 17
"WALKING_DOWNSTAIRS" -0.334054968449107 0.480341794569875 17
"WALKING_DOWNSTAIRS" -0.340974431225536 0.475876384476663 17
"WALKING_DOWNSTAIRS" -0.372407627355536 0.482919082380912 17
"WALKING_DOWNSTAIRS" -0.351513699626304 0.491309449098781 17
"WALKING_DOWNSTAIRS" -0.360414811779339 0.48806304494321 17
"STANDING" -0.600991439733214 0.539756626956389 19
"STANDING" -0.646969698505536 0.520801809318636 19
"STANDING" -0.637239190195 0.521179747096207 19
"STANDING" -0.642043987089107 0.509384720077106 19
"STANDING" -0.652416437373929 0.513469323394454 19
"STANDING" -0.657033528682679 0.523007534852864 19
"STANDING" -0.64037938213 0.540524448438731 19
"STANDING" -0.64699696974375 0.532726426997996 19
"STANDING" -0.659774130376964 0.520381850028701 19
"STANDING" -0.651977275100357 0.527063103117023 19
"STANDING" -0.64889885394625 0.531211465223723 19
"STANDING" -0.663252135307196 0.532020519738427 19
"STANDING" -0.664255571673393 0.520087779415728 19
"STANDING" -0.659655769460357 0.528344511639687 19
"STANDING" -0.658580592194536 0.536385540797125 19
"STANDING" -0.659894202260982 0.521876337660873 19
"STANDING" -0.652493754238214 0.51565507611866 19
"STANDING" -0.644903893501964 0.517554758685595 19
"STANDING" -0.639635216533375 0.52101403884805 19
"STANDING" -0.650573079071429 0.527488352491134 19
"STANDING" -0.590947374489607 0.537790161595148 19
"STANDING" -0.598457425291964 0.512057625600626 19
"STANDING" -0.619434816966268 0.532676560810045 19
"STANDING" -0.641572954511786 0.540317758082548 19
"STANDING" -0.642199741337214 0.528169926085722 19
"STANDING" -0.642956914602857 0.519676960386993 19
"STANDING" -0.657560041239821 0.519178031251806 19
"STANDING" -0.655049973745357 0.533082379997 19
"STANDING" -0.649919084183929 0.540921627653909 19
"STANDING" -0.645945814350893 0.547303159214317 19
"STANDING" -0.658873417184464 0.530850121834651 19
"STANDING" -0.655608174258089 0.537669678157773 19
"STANDING" -0.655105682863214 0.538552157867993 19
"STANDING" -0.6592033312865 0.519616177644401 19
"STANDING" -0.656673581208214 0.520096160778091 19
"STANDING" -0.653065125565482 0.529959651462137 19
"STANDING" -0.656144430596429 0.53604773869512 19
"STANDING" -0.650597594530946 0.541431859976772 19
"STANDING" -0.657379141119643 0.532065740994433 19
"STANDING" -0.64490701868283 0.54032801090347 19
"STANDING" -0.642118870403196 0.54194346560918 19
"SITTING" -0.599488079090357 0.576813045116878 19
"SITTING" -0.632746351926232 0.541222672586641 19
"SITTING" -0.633853365503571 0.533669163868315 19
"SITTING" -0.646469238995 0.518559143242954 19
"SITTING" -0.645431396190036 0.522004385928171 19
"SITTING" -0.653522653641429 0.518434384274845 19
"SITTING" -0.651698794195714 0.521204126599408 19
"SITTING" -0.645856122565125 0.524905695767604 19
"SITTING" -0.650196232656786 0.530345190652102 19
"SITTING" -0.648534439715714 0.533021521792048 19
"SITTING" -0.645996307593036 0.544521054128212 19
"SITTING" -0.648077074126429 0.543692277678862 19
"SITTING" -0.650630827300536 0.535406770601612 19
"SITTING" -0.645123624366548 0.538983027689499 19
"SITTING" -0.651901391586964 0.533414137414135 19
"SITTING" -0.652826992682964 0.534330099497689 19
"SITTING" -0.646787035931071 0.542710396468777 19
"SITTING" -0.647048684098036 0.546340752685577 19
"SITTING" -0.652910351054821 0.534026905644341 19
"SITTING" -0.588697147731786 0.552538718357785 19
"SITTING" -0.621511462926911 0.551008429407674 19
"SITTING" -0.625807476036786 0.527521282844591 19
"SITTING" -0.617964659594286 0.534472293643715 19
"SITTING" -0.627381861551071 0.519471824305945 19
"SITTING" -0.647070190613571 0.509319657716175 19
"SITTING" -0.647242293833929 0.517297199068216 19
"SITTING" -0.642611824479464 0.513214633817876 19
"SITTING" -0.631753847571964 0.535916270938522 19
"SITTING" -0.6431427569475 0.534641877719286 19
"SITTING" -0.637547439231471 0.526535918746022 19
"SITTING" -0.639121372245536 0.524182055644969 19
"SITTING" -0.635491492869821 0.545602289529095 19
"SITTING" -0.636428270070536 0.543760770930921 19
"SITTING" -0.639952802682018 0.537278861277138 19
"SITTING" -0.645172963080893 0.524416982484577 19
"SITTING" -0.644955241368929 0.525748152617383 19
"SITTING" -0.639809850011214 0.53720489242031 19
"LAYING" -0.594065046728036 0.565727393680535 19
"LAYING" -0.631010728605893 0.545189399823424 19
"LAYING" -0.636246794223929 0.55230852328831 19
"LAYING" -0.655175271185536 0.527522913771542 19
"LAYING" -0.654454419587508 0.534122604277601 19
"LAYING" -0.663022370912446 0.517685997199932 19
"LAYING" -0.659887402966607 0.513971854059399 19
"LAYING" -0.648212352744464 0.520733211358572 19
"LAYING" -0.64237597130125 0.528867851579963 19
"LAYING" -0.650033608524896 0.541883506935789 19
"LAYING" -0.657104003305357 0.52724031972271 19
"LAYING" -0.648167831762911 0.529012651769755 19
"LAYING" -0.639588617527679 0.538003802144287 19
"LAYING" -0.646984736009482 0.535570493405039 19
"LAYING" -0.650028669639714 0.538490510730083 19
"LAYING" -0.651432351775357 0.539716117735491 19
"LAYING" -0.646347665325893 0.547184350066878 19
"LAYING" -0.653797711170714 0.539152548422098 19
"LAYING" -0.653631941082679 0.537434117103521 19
"LAYING" -0.650434765925893 0.541234784884821 19
"LAYING" -0.648039125323036 0.550646107574262 19
"LAYING" -0.594289745570321 0.55027844928192 19
"LAYING" -0.620851113834286 0.554022013738561 19
"LAYING" -0.644878163997982 0.539138957266046 19
"LAYING" -0.656284329164286 0.518874022482578 19
"LAYING" -0.657675148127679 0.528536519595175 19
"LAYING" -0.64926916719875 0.540352189375233 19
"LAYING" -0.638990160068214 0.553155317499373 19
"LAYING" -0.641112382301607 0.557940152895889 19
"LAYING" -0.655588504596393 0.538076397165063 19
"LAYING" -0.651027612501946 0.538635819376401 19
"LAYING" -0.654761829614232 0.527965798231685 19
"LAYING" -0.655938108678393 0.531223430515997 19
"LAYING" -0.654514273786821 0.542644847382313 19
"LAYING" -0.649932520083857 0.542240768940843 19
"LAYING" -0.652769186301607 0.548158141124712 19
"LAYING" -0.650579214237321 0.542832465741108 19
"LAYING" -0.657823271770696 0.533729855314993 19
"LAYING" -0.649581089664304 0.550031254931563 19
"LAYING" -0.640844450913036 0.556523893447142 19
"LAYING" -0.638604020054821 0.536207328280081 19
"WALKING" -0.313295354775923 0.44676872737268 19
"WALKING" -0.270362538542179 0.449839239196438 19
"WALKING" -0.263389264188464 0.449263649092842 19
"WALKING" -0.281635801504819 0.450967296279594 19
"WALKING" -0.277132957321429 0.441586584012058 19
"WALKING" -0.272655463824821 0.44669030430392 19
"WALKING" -0.285187327415589 0.442877161531333 19
"WALKING" -0.297366751857893 0.448616280709333 19
"WALKING" -0.271949984516429 0.437357946156949 19
"WALKING" -0.265537811487662 0.448878531427151 19
"WALKING" -0.289769213829643 0.444393028458756 19
"WALKING" -0.355612519176786 0.449036544508255 19
"WALKING" -0.357495776564107 0.459402447350238 19
"WALKING" -0.33885997787675 0.456649417223916 19
"WALKING" -0.332385635716554 0.457601828255402 19
"WALKING" -0.246259329550179 0.443684320747248 19
"WALKING" -0.273503561358839 0.454673628525186 19
"WALKING" -0.287912414119161 0.436959775155867 19
"WALKING" -0.308428190486875 0.45652261957482 19
"WALKING" -0.265489479434857 0.448647838247387 19
"WALKING" -0.259995551443339 0.445595550274367 19
"WALKING" -0.274662248018589 0.439640081030349 19
"WALKING" -0.277734633115107 0.440321359368804 19
"WALKING" -0.238137716761661 0.436878511996954 19
"WALKING" -0.231816596000357 0.447350441546435 19
"WALKING" -0.240933714764821 0.444252701098958 19
"WALKING" -0.225170982063571 0.461115992494162 19
"WALKING_DOWNSTAIRS" -0.195756545077321 0.479414526423573 19
"WALKING_DOWNSTAIRS" -0.175818802485611 0.474064814215672 19
"WALKING_DOWNSTAIRS" -0.232789857357857 0.462944165129809 19
"WALKING_DOWNSTAIRS" -0.26519077073625 0.459054006969079 19
"WALKING_DOWNSTAIRS" -0.246897157198571 0.473454978291733 19
"WALKING_DOWNSTAIRS" -0.27159860017 0.464964879209193 19
"WALKING_DOWNSTAIRS" -0.28412467719875 0.466348515127118 19
"WALKING_DOWNSTAIRS" -0.186261265774946 0.505869103754659 19
"WALKING_DOWNSTAIRS" -0.137501697439214 0.522290300281682 19
"WALKING_DOWNSTAIRS" -0.0881397486859821 0.512898400418052 19
"WALKING_DOWNSTAIRS" -0.170049537196964 0.4745529360921 19
"WALKING_DOWNSTAIRS" -0.170549747821143 0.497659383421511 19
"WALKING_DOWNSTAIRS" -0.0754863727480714 0.510258981647165 19
"WALKING_DOWNSTAIRS" -0.0398722674102679 0.543914926840293 19
"WALKING_UPSTAIRS" -0.382631428146964 0.468829338053059 19
"WALKING_UPSTAIRS" -0.412034687303036 0.477930106157106 19
"WALKING_UPSTAIRS" -0.360883279283393 0.466120311019679 19
"WALKING_UPSTAIRS" -0.354317673448571 0.463520083387254 19
"WALKING_UPSTAIRS" -0.3955242709025 0.46807529761029 19
"WALKING_UPSTAIRS" -0.390829972716964 0.468558357295858 19
"WALKING_UPSTAIRS" -0.402772466757857 0.469254894181864 19
"WALKING_UPSTAIRS" -0.311391647453214 0.469789075558961 19
"WALKING_UPSTAIRS" -0.357743448681464 0.464486684615855 19
"WALKING_UPSTAIRS" -0.360397243060714 0.477170478472779 19
"WALKING_UPSTAIRS" -0.363526129719357 0.468838959403527 19
"WALKING_UPSTAIRS" -0.359761834095589 0.459103415179644 19
"WALKING_UPSTAIRS" -0.339445938926429 0.45415904938235 19
"WALKING_UPSTAIRS" -0.360637389088571 0.464519806688358 19
"WALKING_DOWNSTAIRS" -0.207937637979286 0.465159993280787 19
"WALKING_DOWNSTAIRS" -0.163258449011911 0.474786745408584 19
"WALKING_DOWNSTAIRS" -0.148683285257482 0.474399949418602 19
"WALKING_DOWNSTAIRS" -0.127508773373446 0.496834801086965 19
"WALKING_DOWNSTAIRS" -0.119883155456393 0.499561217671039 19
"WALKING_DOWNSTAIRS" -0.185236498958393 0.471291569773905 19
"WALKING_DOWNSTAIRS" -0.155700346860536 0.52464701272528 19
"WALKING_UPSTAIRS" -0.358482452645571 0.467956360452274 19
"WALKING_UPSTAIRS" -0.341562589317607 0.471099806863082 19
